experiment_name,num_clients,timestamp,tput,latency
U-policy1U,20,2025-11-13-10-11-14,4768.7,4.316335783749589
U-policy1U,20,2025-11-13-10-17-58,4838.333333333333,4.253865620971409
U-policy1U,20,2025-11-13-10-24-41,4765.666666666667,4.318710226138351
U-policy1U,24,2025-11-13-10-13-21,5236.4,4.717279013889949
U-policy1U,24,2025-11-13-10-20-06,5267.3,4.689531214284358
U-policy1U,24,2025-11-13-10-26-49,5270.633333333333,4.686985027801844
U-policy1U,28,2025-11-13-09-34-51,5315.933333333333,5.422323028881727
U-policy1U,28,2025-11-13-09-41-42,5387.866666666667,5.350125329802767
U-policy1U,28,2025-11-13-09-48-42,5368.533333333334,5.369407161751192
U-policy1U,32,2025-11-13-09-37-02,5414.466666666666,6.0858270935087475
U-policy1U,32,2025-11-13-09-43-54,5432.266666666666,6.0657823394285995
U-policy1U,32,2025-11-13-09-50-53,5357.233333333334,6.150823736107568
U-policy1U,36,2025-11-13-09-39-12,5329.133333333333,6.958633392265159
U-policy1U,36,2025-11-13-09-46-04,5407.766666666666,6.856192996486536
U-policy1U,36,2025-11-13-09-53-03,5334.066666666667,6.951703669020509
U-policy1Z,8,2025-11-13-10-50-08,1860.8666666666666,4.424251900333178
U-policy1Z,8,2025-11-13-10-56-50,1898.6666666666667,4.336243142837079
U-policy1Z,8,2025-11-13-11-03-33,1925.2,4.276237014872914
U-policy1Z,12,2025-11-13-10-52-17,3011.8,4.099783638986652
U-policy1Z,12,2025-11-13-10-58-59,2957.9333333333334,4.174735204760081
U-policy1Z,12,2025-11-13-11-05-45,2997.9333333333334,4.119058127977051
U-policy1Z,16,2025-11-13-10-54-25,3840.733333333333,4.2878983734095915
U-policy1Z,16,2025-11-13-11-01-07,3862.0333333333333,4.2642071938443475
U-policy1Z,16,2025-11-13-11-07-53,3805.9666666666667,4.327186157944981
U-policy1Z,20,2025-11-13-11-10-24,4391.1,4.688937786788428
U-policy1Z,20,2025-11-13-11-15-15,4426.333333333333,4.65164806943294
U-policy1Z,20,2025-11-13-11-19-49,4405.533333333334,4.673568535175461
U-policy1Z,24,2025-11-13-11-12-38,4753.2,5.199792403671911
U-policy1Z,24,2025-11-13-11-17-24,4659.2,5.30477697466661
U-policy1Z,24,2025-11-13-11-21-59,4770.266666666666,5.1812906320611
U-policy1Z,28,2025-11-13-10-29-21,4757.6,6.063128922839246
U-policy1Z,28,2025-11-13-10-36-29,4791.9,6.019930910585224
U-policy1Z,28,2025-11-13-10-43-21,4810.3,5.9971033610654905
U-policy1Z,32,2025-11-13-10-31-32,4835.9,6.820020916196228
U-policy1Z,32,2025-11-13-10-38-40,4842.833333333333,6.81056864995698
U-policy1Z,32,2025-11-13-10-45-32,4799.666666666667,6.871978182269601
U-policy1Z,36,2025-11-13-10-33-42,4877.366666666667,7.609469536908577
U-policy1Z,36,2025-11-13-10-40-50,4817.466666666666,7.704079435595473
U-policy1Z,36,2025-11-13-10-47-42,4869.566666666667,7.62217167910218
U-policy2U,8,2025-11-13-11-45-10,1878.4,4.384289373757809
U-policy2U,8,2025-11-13-11-51-53,1862.7333333333333,4.421094549282417
U-policy2U,8,2025-11-13-11-58-36,1885.6333333333334,4.367389571266948
U-policy2U,12,2025-11-13-11-47-20,2811.766666666667,4.392943954477019
U-policy2U,12,2025-11-13-11-54-03,2809.0,4.39678339508722
U-policy2U,12,2025-11-13-12-00-46,2806.266666666667,4.401185674086568
U-policy2U,16,2025-11-13-11-49-27,3817.233333333333,4.3144551359274175
U-policy2U,16,2025-11-13-11-56-11,3840.866666666667,4.2880172833561865
U-policy2U,16,2025-11-13-12-02-54,3825.266666666667,4.305621911343872
U-policy2U,20,2025-11-13-12-05-19,4547.2,4.528018254317676
U-policy2U,20,2025-11-13-12-09-54,4466.1,4.610416852608167
U-policy2U,20,2025-11-13-12-14-30,4545.066666666667,4.530117958834487
U-policy2U,24,2025-11-13-12-07-29,5062.266666666666,4.8815085353991625
U-policy2U,24,2025-11-13-12-12-04,5060.7,4.882926448435988
