experiment_name,num_clients,timestamp,tput,latency
P-0,8,2026-03-25-16-41-38,2810.733333333333,2.923035833009179
P-0,12,2026-03-25-16-43-47,4719.533333333334,2.610392400032489
P-0,16,2026-03-25-16-45-53,5992.3,2.741776027296141
P-0,20,2026-03-25-16-29-36,7084.6,2.8991359994165755
P-0,24,2026-03-26-15-37-34,8132.366666666667,3.030983964774501
P-0,28,2026-03-25-16-33-59,8274.166666666666,3.477101272353711
P-0,32,2026-03-25-16-36-08,8428.866666666667,3.9019412438841123
P-0,36,2026-03-25-16-38-17,8241.566666666668,4.4910282017254
P-1-U,8,2026-03-26-13-55-40,2121.6,3.8795207380750374
P-1-U,12,2026-03-26-13-57-49,3368.8333333333335,3.664029366031762
P-1-U,16,2026-03-26-14-01-13,4384.3,3.7542612622539524
P-1-U,20,2026-03-26-14-03-24,5306.966666666666,3.877343165417784
P-1-U,24,2026-03-26-13-45-44,6143.866666666667,4.019338319429675
P-1-U,28,2026-03-26-13-47-57,6790.666666666667,4.243203399140977
P-1-U,32,2026-03-26-13-50-08,7097.5,4.639970735531291
P-1-U,36,2026-03-26-13-52-19,7160.8,5.1748660870293826
P-1-Z,8,2026-03-26-14-16-44,2023.4,4.068005703238773
P-1-Z,12,2026-03-26-14-18-55,3114.0333333333333,3.964925918026996
P-1-Z,16,2026-03-26-14-22-14,4023.7,4.092368272319839
P-1-Z,20,2026-03-26-14-24-25,4878.566666666667,4.219676740388229
P-1-Z,24,2026-03-26-14-06-50,5085.666666666667,4.859899155227109
P-1-Z,28,2026-03-26-14-09-03,5213.433333333333,5.532989288568632
P-1-Z,32,2026-03-26-14-11-14,5240.266666666666,6.293131402594017
P-1-Z,36,2026-03-26-14-13-24,5250.3,7.069060884971653
P-2-U,8,2026-03-26-14-37-48,2016.5666666666666,4.082562641618593
P-2-U,12,2026-03-26-14-39-58,2980.3333333333335,4.143427805737614
P-2-U,16,2026-03-26-14-43-17,3873.8,4.2503236015282155
P-2-U,20,2026-03-26-14-45-28,4913.8,4.188878671164203
P-2-U,24,2026-03-26-14-27-52,5842.3,4.228414277367931
P-2-U,28,2026-03-26-14-30-04,6354.333333333333,4.535870599548865
P-2-U,32,2026-03-26-14-32-16,6418.466666666666,5.132946326272111
P-2-U,36,2026-03-26-14-34-27,6455.5,5.742549071721788
P-3-U,8,2026-03-26-14-58-50,1912.5666666666666,4.305638378548896
P-3-U,12,2026-03-26-15-01-01,2798.9333333333334,4.412821485744569
P-3-U,16,2026-03-26-15-04-21,3643.266666666667,4.520359521967465
P-3-U,20,2026-03-26-15-06-31,4674.966666666666,4.40404993869475
P-3-U,24,2026-03-26-14-48-55,5465.766666666666,4.520702921633439
P-3-U,28,2026-03-26-14-51-08,5632.4,5.119064419087186
P-3-U,32,2026-03-26-14-53-18,5623.166666666667,5.861250377835741
P-3-U,36,2026-03-26-14-55-29,5711.233333333334,6.493518351821264
