experiment_name,num_clients,timestamp,tput,latency
U-policy0-unsafe,8,2025-10-21-22-26-38,2553.0666666666666,3.219418267090558
U-policy0-unsafe,12,2025-10-21-22-28-47,4071.8,3.0276351901697858
U-policy0-unsafe,16,2025-10-21-22-30-53,4902.266666666666,3.3543917412693447
U-policy0-unsafe,20,2025-10-21-22-15-41,5599.6,3.670941595203228
U-policy0-unsafe,24,2025-10-21-22-17-50,5898.1,4.1837905864543945
U-policy0-unsafe,28,2025-10-21-22-19-58,5981.0,4.81509342802207
U-policy0-unsafe,32,2025-10-21-22-22-06,5935.933333333333,5.5468356074472975
U-policy0-unsafe,36,2025-10-21-22-24-14,5932.1,6.246313218876957
U-policy1U,8,2025-10-21-22-40-08,1950.0,4.221742854188034
U-policy1U,12,2025-10-21-22-42-16,3093.4666666666667,3.9915760564199814
U-policy1U,16,2025-10-21-22-44-41,3992.5666666666666,4.124201641567247
U-policy1U,20,2025-10-21-22-46-50,4594.266666666666,4.480703017304176
U-policy1U,24,2025-10-21-22-48-58,5119.933333333333,4.825611288311044
U-policy1U,28,2025-10-21-22-33-23,5491.566666666667,5.249053091376474
U-policy1U,32,2025-10-21-22-35-34,5617.333333333333,5.865598973641111
U-policy1U,36,2025-10-21-22-37-44,5527.5,6.708121901769938
U-policy1Z,8,2025-10-21-22-58-18,1902.1333333333334,4.327919957030703
U-policy1Z,12,2025-10-21-23-00-27,2869.0666666666666,4.304844605063204
U-policy1Z,16,2025-10-21-23-02-35,3636.133333333333,4.52989206447325
U-policy1Z,20,2025-10-21-23-05-00,4122.7,4.997110223227497
U-policy1Z,24,2025-10-21-23-07-10,4343.633333333333,5.691982906844501
U-policy1Z,28,2025-10-21-22-51-29,4696.333333333333,6.142980322215913
U-policy1Z,32,2025-10-21-22-53-41,4787.3,6.8898047683384505
U-policy1Z,36,2025-10-21-22-55-50,4763.233333333334,7.793165436230291
U-policy2U,8,2025-10-21-23-16-29,1843.8666666666666,4.466700841076723
U-policy2U,12,2025-10-21-23-18-39,2784.133333333333,4.43677614477276
U-policy2U,16,2025-10-21-23-20-46,3645.766666666667,4.518133999442275
U-policy2U,20,2025-10-21-23-23-11,4175.733333333334,4.9331496663340575
U-policy2U,24,2025-10-21-23-25-21,4644.1,5.322798918125507
U-policy2U,28,2025-10-21-23-09-40,5098.566666666667,5.6574519230698845
U-policy2U,32,2025-10-21-23-11-52,5341.9,6.171326816494756
U-policy2U,36,2025-10-21-23-14-02,5409.433333333333,6.856934427124222
U-policy3U,8,2025-10-21-23-34-41,1745.7666666666667,4.718562428178642
U-policy3U,12,2025-10-21-23-36-51,2602.766666666667,4.74687573021016
U-policy3U,16,2025-10-21-23-38-59,3497.4666666666667,4.710652292926309
U-policy3U,20,2025-10-21-23-41-24,4029.366666666667,5.112500569998594
U-policy3U,24,2025-10-21-23-43-34,4368.166666666667,5.660652299751994
U-policy3U,28,2025-10-21-23-27-53,5006.433333333333,5.761385427703022
U-policy3U,32,2025-10-21-23-30-05,5147.8,6.404410882901433
U-policy3U,36,2025-10-21-23-32-14,5211.8,7.118063809074279
