experiment_name,num_clients,timestamp,tput,latency
Policy0-unsafe,4,2025-11-03-17-18-10,1158.5666666666666,3.547940257329459
Policy0-unsafe,4,2025-11-03-20-09-59,1171.9333333333334,3.5079514629387334
Policy0-unsafe,4,2025-11-03-21-50-47,1155.7666666666667,3.5567638348282524
Policy0-unsafe,8,2025-11-03-17-20-21,2649.1666666666665,3.102638367511796
Policy0-unsafe,8,2025-11-03-20-12-09,2657.4,3.093018815596699
Policy0-unsafe,8,2025-11-03-21-52-56,2669.6666666666665,3.0786121523660883
Policy0-unsafe,12,2025-11-03-17-22-29,3955.266666666667,3.1171984357902547
Policy0-unsafe,12,2025-11-03-20-14-16,3761.3333333333335,3.2787123692484936
Policy0-unsafe,12,2025-11-03-21-55-04,3880.7,3.177442323824739
Policy0-unsafe,16,2025-11-03-17-24-36,4412.966666666666,3.7274520367628727
Policy0-unsafe,16,2025-11-03-20-16-24,4272.1,3.8511593502492913
Policy0-unsafe,16,2025-11-03-21-57-12,4350.166666666667,3.782610497061415
Policy0-unsafe,20,2025-11-03-17-26-44,4504.233333333334,4.574808779178107
Policy0-unsafe,20,2025-11-03-20-18-32,4497.533333333334,4.582476847427479
Policy0-unsafe,20,2025-11-03-21-59-20,4548.633333333333,4.52378973305535
Policy0-unsafe,24,2025-11-03-17-28-52,4464.7,5.573287150290054
Policy0-unsafe,24,2025-11-03-20-20-40,4456.833333333333,5.5645746861972265
Policy0-unsafe,24,2025-11-03-22-01-28,4457.066666666667,5.56175538706324
Policy0-unsafe,28,2025-11-03-17-31-00,4453.266666666666,6.513936867078848
Policy0-unsafe,28,2025-11-03-20-22-48,4452.6,6.533665510877539
Policy0-unsafe,28,2025-11-03-22-03-36,4489.933333333333,6.471566291303508
Policy1U,4,2025-11-03-17-35-38,870.3,4.730334920946801
Policy1U,4,2025-11-03-20-25-19,864.3333333333334,4.76355264604705
Policy1U,4,2025-11-03-22-36-36,870.0,4.732521725632184
Policy1U,8,2025-11-03-17-37-50,1905.6,4.320439238140218
Policy1U,8,2025-11-03-20-27-31,1884.5666666666666,4.368829891027115
Policy1U,8,2025-11-03-22-38-48,1903.7,4.325117845739
Policy1U,12,2025-11-03-17-39-59,2942.3333333333335,4.197625777285602
Policy1U,12,2025-11-03-20-29-40,2923.5333333333333,4.224499347923746
Policy1U,12,2025-11-03-22-40-57,2957.3333333333335,4.176474556469793
Policy1U,16,2025-11-03-17-42-09,3528.633333333333,4.667628637338346
Policy1U,16,2025-11-03-20-31-50,3544.0,4.647538399604965
Policy1U,16,2025-11-03-22-43-07,3543.633333333333,4.6479012571842455
Policy1U,20,2025-11-03-17-44-18,3870.5,5.332272820281619
Policy1U,20,2025-11-03-20-34-00,3811.2,5.41950891850336
Policy1U,20,2025-11-03-22-45-16,3769.2,5.481923014813046
Policy1U,24,2025-11-03-19-55-31,3738.4333333333334,6.668187150410601
Policy1U,24,2025-11-03-20-36-09,3826.0333333333333,6.481948595237889
Policy1U,24,2025-11-03-22-47-26,3846.8,6.451573061003086
