experiment_name,num_clients,timestamp,tput,latency
pesto,1,2025-12-10-18-38-45,90.23333333333333,11.418069520132988
pesto,4,2025-12-10-18-41-27,355.3,11.58654568589924
pesto,8,2025-12-10-18-44-07,678.6666666666666,12.129936642288802
pesto,12,2025-12-10-18-18-46,1026.9,12.030457243678384
pesto,16,2025-12-10-18-21-30,1329.3666666666666,12.383216645520424
pesto,20,2025-12-10-18-24-11,1518.4,13.554066988123465
pesto,24,2025-12-10-18-26-52,1619.2,15.25882513556077
pesto,28,2025-12-10-18-29-34,1667.1,17.30286788455002
pesto,32,2025-12-10-18-32-16,1664.0333333333333,19.81545300302478
pesto,36,2025-12-10-18-34-57,1661.4333333333334,22.353471826334687
sintr-policy1,4,2025-12-09-19-01-01,305.5,13.482305136279324
sintr-policy1,8,2025-12-09-19-03-45,609.2,13.515882273199825
sintr-policy1,12,2025-12-09-19-06-27,876.6666666666666,14.092327096387832
sintr-policy1,16,2025-12-09-19-09-09,1114.7,14.77991357196256
sintr-policy1,20,2025-12-09-20-34-15,1274.7,16.16096343811616
sintr-policy1,24,2025-12-09-19-14-32,1392.3333333333333,17.75346238707206
sintr-policy1,28,2025-12-09-18-51-45,1440.1666666666667,20.03459351848166
sintr-policy1,32,2025-12-09-18-54-30,1482.8333333333333,22.23938033779926
sintr-policy1,36,2025-12-09-18-57-14,1498.3,24.787761842198936
sintr-policy2,4,2025-12-09-20-49-37,283.73333333333335,14.510000017034773
sintr-policy2,8,2025-12-09-20-52-21,553.7666666666667,14.87132406091615
sintr-policy2,12,2025-12-09-20-55-03,791.5333333333333,15.61841554400741
sintr-policy2,16,2025-12-09-20-57-45,1020.9,16.13519904913965
sintr-policy2,20,2025-12-09-21-00-27,1170.4,17.61190922573479
sintr-policy2,24,2025-12-09-21-03-09,1267.5666666666666,19.517936787203826
sintr-policy2,28,2025-12-09-20-40-20,1278.6666666666667,22.577641613138685
sintr-policy2,32,2025-12-09-20-43-06,1329.1666666666667,24.831654471799375
sintr-policy2,36,2025-12-09-20-45-50,1349.8333333333333,27.54180629146808
